CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
14.308.514/0001-13;2010-12-31;2;PARTICIPAÇÕES INDUST. DO NORDESTE S.A.;001597;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;-164.0000000000;S
14.308.514/0001-13;2010-12-31;2;PARTICIPAÇÕES INDUST. DO NORDESTE S.A.;001597;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;-40076.0000000000;S
14.308.514/0001-13;2010-12-31;2;PARTICIPAÇÕES INDUST. DO NORDESTE S.A.;001597;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente Consolidado do Período;13908.0000000000;S
14.308.514/0001-13;2010-12-31;2;PARTICIPAÇÕES INDUST. DO NORDESTE S.A.;001597;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente Consolidado do Período;-12170.0000000000;S
14.308.514/0001-13;2010-12-31;2;PARTICIPAÇÕES INDUST. DO NORDESTE S.A.;001597;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;13584.0000000000;S
14.308.514/0001-13;2010-12-31;2;PARTICIPAÇÕES INDUST. DO NORDESTE S.A.;001597;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;-11837.0000000000;S
14.308.514/0001-13;2010-12-31;2;PARTICIPAÇÕES INDUST. DO NORDESTE S.A.;001597;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.02;Atribuído a Sócios Não Controladores;324.0000000000;S
14.308.514/0001-13;2010-12-31;2;PARTICIPAÇÕES INDUST. DO NORDESTE S.A.;001597;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.02;Atribuído a Sócios Não Controladores;-333.0000000000;S
14.807.945/0001-24;2010-12-31;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;012696;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido Consolidado do Período;-35947.0000000000;S
14.807.945/0001-24;2010-12-31;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;012696;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido Consolidado do Período;-28941.0000000000;S
14.807.945/0001-24;2010-12-31;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;012696;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
14.807.945/0001-24;2010-12-31;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;012696;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
14.807.945/0001-24;2010-12-31;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;012696;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente Consolidado do Período;-35947.0000000000;S
14.807.945/0001-24;2010-12-31;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;012696;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente Consolidado do Período;-28941.0000000000;S
14.807.945/0001-24;2010-12-31;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;012696;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;-36954.0000000000;S
14.807.945/0001-24;2010-12-31;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;012696;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;-31876.0000000000;S
14.807.945/0001-24;2010-12-31;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;012696;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.02;Atribuído a Sócios Não Controladores;1007.0000000000;S
14.807.945/0001-24;2010-12-31;1;SANSUY S.A. INDUSTRIA DE PLASTICOS;012696;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.02;Atribuído a Sócios Não Controladores;2935.0000000000;S
14.998.371/0001-19;2010-12-31;2;J. MACEDO S.A.;021156;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido Consolidado do Período;0.0000000000;S
14.998.371/0001-19;2010-12-31;2;J. MACEDO S.A.;021156;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido Consolidado do Período;0.0000000000;S
14.998.371/0001-19;2010-12-31;2;J. MACEDO S.A.;021156;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
14.998.371/0001-19;2010-12-31;2;J. MACEDO S.A.;021156;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
14.998.371/0001-19;2010-12-31;2;J. MACEDO S.A.;021156;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente Consolidado do Período;0.0000000000;S
14.998.371/0001-19;2010-12-31;2;J. MACEDO S.A.;021156;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente Consolidado do Período;0.0000000000;S
14.998.371/0001-19;2010-12-31;2;J. MACEDO S.A.;021156;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;0.0000000000;S
14.998.371/0001-19;2010-12-31;2;J. MACEDO S.A.;021156;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;0.0000000000;S
14.998.371/0001-19;2010-12-31;2;J. MACEDO S.A.;021156;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
14.998.371/0001-19;2010-12-31;2;J. MACEDO S.A.;021156;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
15.101.405/0001-93;2010-12-31;1;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;004863;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido Consolidado do Período;10673.0000000000;S
15.101.405/0001-93;2010-12-31;1;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;004863;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
15.101.405/0001-93;2010-12-31;1;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;004863;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente Consolidado do Período;10673.0000000000;S
15.101.405/0001-93;2010-12-31;1;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;004863;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;10673.0000000000;S
15.101.405/0001-93;2010-12-31;1;CORREA RIBEIRO S.A. COMERCIO E INDUSTRIA;004863;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
15.115.504/0001-24;2010-12-31;4;TRONOX PIGMENTOS DO BRASIL S.A.;011398;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido Consolidado do Período;0.0000000000;S
15.115.504/0001-24;2010-12-31;4;TRONOX PIGMENTOS DO BRASIL S.A.;011398;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido Consolidado do Período;0.0000000000;S
15.115.504/0001-24;2010-12-31;4;TRONOX PIGMENTOS DO BRASIL S.A.;011398;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
15.115.504/0001-24;2010-12-31;4;TRONOX PIGMENTOS DO BRASIL S.A.;011398;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
15.115.504/0001-24;2010-12-31;4;TRONOX PIGMENTOS DO BRASIL S.A.;011398;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente Consolidado do Período;0.0000000000;S
15.115.504/0001-24;2010-12-31;4;TRONOX PIGMENTOS DO BRASIL S.A.;011398;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente Consolidado do Período;0.0000000000;S
15.115.504/0001-24;2010-12-31;4;TRONOX PIGMENTOS DO BRASIL S.A.;011398;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;0.0000000000;S
15.115.504/0001-24;2010-12-31;4;TRONOX PIGMENTOS DO BRASIL S.A.;011398;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;0.0000000000;S
15.115.504/0001-24;2010-12-31;4;TRONOX PIGMENTOS DO BRASIL S.A.;011398;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
15.115.504/0001-24;2010-12-31;4;TRONOX PIGMENTOS DO BRASIL S.A.;011398;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
15.141.799/0001-03;2010-12-31;2;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido Consolidado do Período;0.0000000000;S
15.141.799/0001-03;2010-12-31;2;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido Consolidado do Período;0.0000000000;S
15.141.799/0001-03;2010-12-31;2;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
15.141.799/0001-03;2010-12-31;2;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
15.141.799/0001-03;2010-12-31;2;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente Consolidado do Período;0.0000000000;S
15.141.799/0001-03;2010-12-31;2;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente Consolidado do Período;0.0000000000;S
15.141.799/0001-03;2010-12-31;2;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;0.0000000000;S
15.141.799/0001-03;2010-12-31;2;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;0.0000000000;S
15.141.799/0001-03;2010-12-31;2;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
15.141.799/0001-03;2010-12-31;2;CIA FERRO LIGAS DA BAHIA - FERBASA;003069;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
15.144.017/0001-90;2010-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido Consolidado do Período;17171.0000000000;S
15.144.017/0001-90;2010-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido Consolidado do Período;23457.0000000000;S
15.144.017/0001-90;2010-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;24292.0000000000;S
15.144.017/0001-90;2010-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;-2026.0000000000;S
15.144.017/0001-90;2010-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Ajustes de instrumentos financeiros;32119.0000000000;N
15.144.017/0001-90;2010-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Ajustes de instrumentos financeiros;-4230.0000000000;N
15.144.017/0001-90;2010-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.02;Tributos s/ajustes de instrumentos financeiros;-8742.0000000000;N
15.144.017/0001-90;2010-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.02;Tributos s/ajustes de instrumentos financeiros;1395.0000000000;N
15.144.017/0001-90;2010-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.03;Ajuste de conversão;-820.0000000000;N
15.144.017/0001-90;2010-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.03;Ajuste de conversão;80.0000000000;N
15.144.017/0001-90;2010-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.04;Dividendos prescritos;159.0000000000;N
15.144.017/0001-90;2010-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.04;Dividendos prescritos;167.0000000000;N
15.144.017/0001-90;2010-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.05;Realização de reserva de reavaliação;1576.0000000000;N
15.144.017/0001-90;2010-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.05;Realização de reserva de reavaliação;562.0000000000;N
15.144.017/0001-90;2010-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.06;Efeitos Lei 11.638/2007;0.0000000000;N
15.144.017/0001-90;2010-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.06;Efeitos Lei 11.638/2007;0.0000000000;N
15.144.017/0001-90;2010-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente Consolidado do Período;41463.0000000000;S
15.144.017/0001-90;2010-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente Consolidado do Período;21431.0000000000;S
15.144.017/0001-90;2010-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;41463.0000000000;S
15.144.017/0001-90;2010-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;21431.0000000000;S
15.144.017/0001-90;2010-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
15.144.017/0001-90;2010-12-31;1;CIA SEGUROS ALIANCA DA BAHIA;003115;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
16.234.171/0001-15;2010-12-31;2;METANOR SA METANOL DO NE;008745;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido Consolidado do Período;0.0000000000;S
16.234.171/0001-15;2010-12-31;2;METANOR SA METANOL DO NE;008745;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido Consolidado do Período;0.0000000000;S
16.234.171/0001-15;2010-12-31;2;METANOR SA METANOL DO NE;008745;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
16.234.171/0001-15;2010-12-31;2;METANOR SA METANOL DO NE;008745;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
16.234.171/0001-15;2010-12-31;2;METANOR SA METANOL DO NE;008745;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente Consolidado do Período;0.0000000000;S
16.234.171/0001-15;2010-12-31;2;METANOR SA METANOL DO NE;008745;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente Consolidado do Período;0.0000000000;S
16.234.171/0001-15;2010-12-31;2;METANOR SA METANOL DO NE;008745;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;0.0000000000;S
16.234.171/0001-15;2010-12-31;2;METANOR SA METANOL DO NE;008745;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;0.0000000000;S
16.234.171/0001-15;2010-12-31;2;METANOR SA METANOL DO NE;008745;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
16.234.171/0001-15;2010-12-31;2;METANOR SA METANOL DO NE;008745;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
16.404.287/0001-55;2010-12-31;1;SUZANO S.A.;013986;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido Consolidado do Período;946521.0000000000;S
16.404.287/0001-55;2010-12-31;1;SUZANO S.A.;013986;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido Consolidado do Período;768997.0000000000;S
16.404.287/0001-55;2010-12-31;1;SUZANO S.A.;013986;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;-28556.0000000000;S
16.404.287/0001-55;2010-12-31;1;SUZANO S.A.;013986;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;24559.0000000000;S
16.404.287/0001-55;2010-12-31;1;SUZANO S.A.;013986;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Variação Cambial sobre investimentos no Exterior;0.0000000000;N
16.404.287/0001-55;2010-12-31;1;SUZANO S.A.;013986;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Variação Cambial sobre investimentos no Exterior;-632.0000000000;N
16.404.287/0001-55;2010-12-31;1;SUZANO S.A.;013986;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.02;Ganhos (Perda) Atuarial;-43266.0000000000;N
16.404.287/0001-55;2010-12-31;1;SUZANO S.A.;013986;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.02;Ganhos (Perda) Atuarial;38168.0000000000;N
16.404.287/0001-55;2010-12-31;1;SUZANO S.A.;013986;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.03;Imposto de Renda e Contribuição Social Diferido;14710.0000000000;N
16.404.287/0001-55;2010-12-31;1;SUZANO S.A.;013986;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.03;Imposto de Renda e Contribuição Social Diferido;-12977.0000000000;N
16.404.287/0001-55;2010-12-31;1;SUZANO S.A.;013986;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente Consolidado do Período;917965.0000000000;S
16.404.287/0001-55;2010-12-31;1;SUZANO S.A.;013986;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente Consolidado do Período;793556.0000000000;S
16.404.287/0001-55;2010-12-31;1;SUZANO S.A.;013986;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;917965.0000000000;S
16.404.287/0001-55;2010-12-31;1;SUZANO S.A.;013986;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.01;Atribuído a Sócios da Empresa Controladora;793556.0000000000;S
16.404.287/0001-55;2010-12-31;1;SUZANO S.A.;013986;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
16.404.287/0001-55;2010-12-31;1;SUZANO S.A.;013986;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03.02;Atribuído a Sócios Não Controladores;0.0000000000;S
16.590.234/0001-76;2010-12-31;1;AZZAS 2154 S.A.;022349;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido Consolidado do Período;0.0000000000;S
16.590.234/0001-76;2010-12-31;1;AZZAS 2154 S.A.;022349;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido Consolidado do Período;0.0000000000;S
16.590.234/0001-76;2010-12-31;1;AZZAS 2154 S.A.;022349;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
16.590.234/0001-76;2010-12-31;1;AZZAS 2154 S.A.;022349;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
16.590.234/0001-76;2010-12-31;1;AZZAS 2154 S.A.;022349;DF Consolidado - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente Consolidado do Período;0.0000000000;S
