CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
32.286.411/0001-81;2010-12-31;1;SOLA SA INDS ALIMENTICIAS;014710;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
32.286.411/0001-81;2010-12-31;1;SOLA SA INDS ALIMENTICIAS;014710;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
32.286.411/0001-81;2010-12-31;1;SOLA SA INDS ALIMENTICIAS;014710;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
32.681.371/0001-72;2010-12-31;1;VIX LOGÍSTICA S.A.;021202;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;17529567.0000000000;S
32.681.371/0001-72;2010-12-31;1;VIX LOGÍSTICA S.A.;021202;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;36423183.0000000000;S
32.681.371/0001-72;2010-12-31;1;VIX LOGÍSTICA S.A.;021202;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
32.681.371/0001-72;2010-12-31;1;VIX LOGÍSTICA S.A.;021202;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;-100733.0000000000;S
32.681.371/0001-72;2010-12-31;1;VIX LOGÍSTICA S.A.;021202;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Variação cambial de Investida no exterior;0.0000000000;N
32.681.371/0001-72;2010-12-31;1;VIX LOGÍSTICA S.A.;021202;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Variação cambial de Investida no exterior;-100733.0000000000;N
32.681.371/0001-72;2010-12-31;1;VIX LOGÍSTICA S.A.;021202;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;17529567.0000000000;S
32.681.371/0001-72;2010-12-31;1;VIX LOGÍSTICA S.A.;021202;DF Individual - Demonstração de Resultado Abrangente;REAL;UNIDADE;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;36322450.0000000000;S
33.000.118/0001-79;2010-12-31;2;TELEMAR NORTE LESTE SA;011320;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;5216638.0000000000;S
33.000.118/0001-79;2010-12-31;2;TELEMAR NORTE LESTE SA;011320;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;1900225.0000000000;S
33.000.118/0001-79;2010-12-31;2;TELEMAR NORTE LESTE SA;011320;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;747310.0000000000;S
33.000.118/0001-79;2010-12-31;2;TELEMAR NORTE LESTE SA;011320;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
33.000.118/0001-79;2010-12-31;2;TELEMAR NORTE LESTE SA;011320;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Ganhos (Perdas) no valor justo de ativos financeiros disponíveis para venda, líquido de tributos;2802.0000000000;N
33.000.118/0001-79;2010-12-31;2;TELEMAR NORTE LESTE SA;011320;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Ganhos (Perdas) no valor justo de ativos financeiros disponíveis para venda, líquido de tributos;0.0000000000;N
33.000.118/0001-79;2010-12-31;2;TELEMAR NORTE LESTE SA;011320;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.02;Realização de perdas com investimentos disponíveis para venda;744508.0000000000;N
33.000.118/0001-79;2010-12-31;2;TELEMAR NORTE LESTE SA;011320;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.02;Realização de perdas com investimentos disponíveis para venda;0.0000000000;N
33.000.118/0001-79;2010-12-31;2;TELEMAR NORTE LESTE SA;011320;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;5963948.0000000000;S
33.000.118/0001-79;2010-12-31;2;TELEMAR NORTE LESTE SA;011320;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;1900225.0000000000;S
33.000.167/0001-01;2010-12-31;3;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;29958745.0000000000;S
33.000.167/0001-01;2010-12-31;3;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;35036488.0000000000;S
33.000.167/0001-01;2010-12-31;3;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;255802.0000000000;S
33.000.167/0001-01;2010-12-31;3;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;177048.0000000000;S
33.000.167/0001-01;2010-12-31;3;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Ajustes Acumulados de Conversão;-163347.0000000000;N
33.000.167/0001-01;2010-12-31;3;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Ajustes Acumulados de Conversão;-33132.0000000000;N
33.000.167/0001-01;2010-12-31;3;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.02;Custo Atribuído;6921.0000000000;N
33.000.167/0001-01;2010-12-31;3;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.02;Custo Atribuído;9811.0000000000;N
33.000.167/0001-01;2010-12-31;3;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.03;Ganhos/(Perdas) a Realizar sobre Títulos Disponíveis para a venda - Reconhecido;602997.0000000000;N
33.000.167/0001-01;2010-12-31;3;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.03;Ganhos/(Perdas) a Realizar sobre Títulos Disponíveis para a venda - Reconhecido;308509.0000000000;N
33.000.167/0001-01;2010-12-31;3;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.04;Ganhos/(Perdas) a Realizar sobre Títulos Disponíveis para a venda - Reclassificado para o resultado;32175.0000000000;N
33.000.167/0001-01;2010-12-31;3;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.04;Ganhos/(Perdas) a Realizar sobre Títulos Disponíveis para a venda - Reclassificado para o resultado;-6220.0000000000;N
33.000.167/0001-01;2010-12-31;3;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.05;Ganhos/(Perdas) não reconhecidos no hedge de fluxo de caixa - Reconhecido;-86145.0000000000;N
33.000.167/0001-01;2010-12-31;3;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.05;Ganhos/(Perdas) não reconhecidos no hedge de fluxo de caixa - Reconhecido;13473.0000000000;N
33.000.167/0001-01;2010-12-31;3;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.06;Ganhos/(Perdas) não reconhecidos no hedge de fluxo de caixa - Reclassificado para o resultado;0.0000000000;N
33.000.167/0001-01;2010-12-31;3;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.06;Ganhos/(Perdas) não reconhecidos no hedge de fluxo de caixa - Reclassificado para o resultado;-12072.0000000000;N
33.000.167/0001-01;2010-12-31;3;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.07;Imposto de Renda e Contribuição Social Diferidos;-136799.0000000000;N
33.000.167/0001-01;2010-12-31;3;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.07;Imposto de Renda e Contribuição Social Diferidos;-103321.0000000000;N
33.000.167/0001-01;2010-12-31;3;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;30214547.0000000000;S
33.000.167/0001-01;2010-12-31;3;PETROLEO BRASILEIRO S.A. PETROBRAS;009512;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;35213536.0000000000;S
33.009.911/0001-39;2010-12-31;1;SOUZA CRUZ SA;004057;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;1481573.0000000000;S
33.009.911/0001-39;2010-12-31;1;SOUZA CRUZ SA;004057;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;1448516.0000000000;S
33.009.911/0001-39;2010-12-31;1;SOUZA CRUZ SA;004057;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;-187466.0000000000;S
33.009.911/0001-39;2010-12-31;1;SOUZA CRUZ SA;004057;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;-31012.0000000000;S
33.009.911/0001-39;2010-12-31;1;SOUZA CRUZ SA;004057;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Hedge de investimentos líquidos no exterior (Nota 7.3):;0.0000000000;N
33.009.911/0001-39;2010-12-31;1;SOUZA CRUZ SA;004057;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Hedge de investimentos líquidos no exterior (Nota 7.3):;0.0000000000;N
33.009.911/0001-39;2010-12-31;1;SOUZA CRUZ SA;004057;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.02;. Variação Cambial sobre Empréstimos de Longo Prazo em US$ com investida no exterior;376338.0000000000;N
33.009.911/0001-39;2010-12-31;1;SOUZA CRUZ SA;004057;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.02;. Variação Cambial sobre Empréstimos de Longo Prazo em US$ com investida no exterior;36007.0000000000;N
33.009.911/0001-39;2010-12-31;1;SOUZA CRUZ SA;004057;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.03;. Variação Cambial sobre Empréstimos em Moeda Estrangeira;10524.0000000000;N
33.009.911/0001-39;2010-12-31;1;SOUZA CRUZ SA;004057;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.03;. Variação Cambial sobre Empréstimos em Moeda Estrangeira;28628.0000000000;N
33.009.911/0001-39;2010-12-31;1;SOUZA CRUZ SA;004057;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.04;. Imposto de Renda e Contribuição Social sobre os efeitos de Variação Cambial sobre Empréstimos;-131533.0000000000;N
33.009.911/0001-39;2010-12-31;1;SOUZA CRUZ SA;004057;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.04;. Imposto de Renda e Contribuição Social sobre os efeitos de Variação Cambial sobre Empréstimos;-21976.0000000000;N
33.009.911/0001-39;2010-12-31;1;SOUZA CRUZ SA;004057;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.05;Variação Cambial sobre Investimentos no Exterior (Nota 11);-442795.0000000000;N
33.009.911/0001-39;2010-12-31;1;SOUZA CRUZ SA;004057;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.05;Variação Cambial sobre Investimentos no Exterior (Nota 11);-73671.0000000000;N
33.009.911/0001-39;2010-12-31;1;SOUZA CRUZ SA;004057;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;1294107.0000000000;S
33.009.911/0001-39;2010-12-31;1;SOUZA CRUZ SA;004057;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;1417504.0000000000;S
33.014.556/0001-96;2010-12-31;3;LOJAS AMERICANAS S.A.;008087;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;150725.0000000000;S
33.014.556/0001-96;2010-12-31;3;LOJAS AMERICANAS S.A.;008087;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;286559.0000000000;S
33.014.556/0001-96;2010-12-31;3;LOJAS AMERICANAS S.A.;008087;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;11518.0000000000;S
33.014.556/0001-96;2010-12-31;3;LOJAS AMERICANAS S.A.;008087;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;1105.0000000000;S
33.014.556/0001-96;2010-12-31;3;LOJAS AMERICANAS S.A.;008087;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Ganho em Participação Societária;0.0000000000;N
33.014.556/0001-96;2010-12-31;3;LOJAS AMERICANAS S.A.;008087;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Ganho em Participação Societária;1694.0000000000;N
33.014.556/0001-96;2010-12-31;3;LOJAS AMERICANAS S.A.;008087;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.02;Ganho na Alienação de Ações de Controlada;11997.0000000000;N
33.014.556/0001-96;2010-12-31;3;LOJAS AMERICANAS S.A.;008087;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.02;Ganho na Alienação de Ações de Controlada;0.0000000000;N
33.014.556/0001-96;2010-12-31;3;LOJAS AMERICANAS S.A.;008087;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.03;Ajuste de Avaliação Patrimonial;3600.0000000000;N
33.014.556/0001-96;2010-12-31;3;LOJAS AMERICANAS S.A.;008087;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.03;Ajuste de Avaliação Patrimonial;-589.0000000000;N
33.014.556/0001-96;2010-12-31;3;LOJAS AMERICANAS S.A.;008087;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.04;IR/CS s/ Ganho na Alienação de Ações de Controlada;-4079.0000000000;N
33.014.556/0001-96;2010-12-31;3;LOJAS AMERICANAS S.A.;008087;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.04;IR/CS s/ Ganho na Alienação de Ações de Controlada;0.0000000000;N
33.014.556/0001-96;2010-12-31;3;LOJAS AMERICANAS S.A.;008087;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;162243.0000000000;S
33.014.556/0001-96;2010-12-31;3;LOJAS AMERICANAS S.A.;008087;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;287664.0000000000;S
33.035.536/0001-00;2010-12-31;2;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;007811;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
33.035.536/0001-00;2010-12-31;2;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;007811;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
33.035.536/0001-00;2010-12-31;2;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;007811;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
33.035.536/0001-00;2010-12-31;2;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;007811;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
33.035.536/0001-00;2010-12-31;2;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;007811;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
33.035.536/0001-00;2010-12-31;2;JOAO FORTES ENGENHARIA S.A. - EM RECUPERAÇÃO JUDICIAL;007811;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
33.040.601/0001-87;2010-12-31;1;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;008540;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
33.040.601/0001-87;2010-12-31;1;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;008540;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;0.0000000000;S
33.040.601/0001-87;2010-12-31;1;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;008540;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
33.040.601/0001-87;2010-12-31;1;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;008540;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
33.040.601/0001-87;2010-12-31;1;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;008540;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
33.040.601/0001-87;2010-12-31;1;MERCANTIL FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTI;008540;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;0.0000000000;S
33.041.260/0652-90;2010-12-31;1;GRUPO CASAS BAHIA S.A.;006505;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;-319130.0000000000;S
33.041.260/0652-90;2010-12-31;1;GRUPO CASAS BAHIA S.A.;006505;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;-63157.0000000000;S
33.041.260/0652-90;2010-12-31;1;GRUPO CASAS BAHIA S.A.;006505;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
33.041.260/0652-90;2010-12-31;1;GRUPO CASAS BAHIA S.A.;006505;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;0.0000000000;S
33.041.260/0652-90;2010-12-31;1;GRUPO CASAS BAHIA S.A.;006505;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;-319130.0000000000;S
33.041.260/0652-90;2010-12-31;1;GRUPO CASAS BAHIA S.A.;006505;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;-63157.0000000000;S
33.042.730/0001-04;2010-12-31;1;CIA SIDERURGICA NACIONAL;004030;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;2618934.0000000000;S
33.042.730/0001-04;2010-12-31;1;CIA SIDERURGICA NACIONAL;004030;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;2516376.0000000000;S
33.042.730/0001-04;2010-12-31;1;CIA SIDERURGICA NACIONAL;004030;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02;Outros Resultados Abrangentes;-585113.0000000000;S
33.042.730/0001-04;2010-12-31;1;CIA SIDERURGICA NACIONAL;004030;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02;Outros Resultados Abrangentes;417700.0000000000;S
33.042.730/0001-04;2010-12-31;1;CIA SIDERURGICA NACIONAL;004030;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.01;Ajustes acumulados conversão e ganho cambial investimentos oper. exterior liq. impostos (-)R$270.229;-618723.0000000000;N
33.042.730/0001-04;2010-12-31;1;CIA SIDERURGICA NACIONAL;004030;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.01;Ajustes acumulados conversão e ganho cambial investimentos oper. exterior liq. impostos (-)R$270.229;-69270.0000000000;N
33.042.730/0001-04;2010-12-31;1;CIA SIDERURGICA NACIONAL;004030;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.04;Plano de Pensão, liquido de impostos de R$ 10.838;-3275.0000000000;N
33.042.730/0001-04;2010-12-31;1;CIA SIDERURGICA NACIONAL;004030;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.04;Plano de Pensão, liquido de impostos de R$ 10.838;-28603.0000000000;N
33.042.730/0001-04;2010-12-31;1;CIA SIDERURGICA NACIONAL;004030;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.02.05;Ativos financeiros disponiveis para venda, liquido de impostos de (-) R$ 75.520;36885.0000000000;N
33.042.730/0001-04;2010-12-31;1;CIA SIDERURGICA NACIONAL;004030;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.02.05;Ativos financeiros disponiveis para venda, liquido de impostos de (-) R$ 75.520;515573.0000000000;N
33.042.730/0001-04;2010-12-31;1;CIA SIDERURGICA NACIONAL;004030;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.03;Resultado Abrangente do Período;2033821.0000000000;S
33.042.730/0001-04;2010-12-31;1;CIA SIDERURGICA NACIONAL;004030;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.03;Resultado Abrangente do Período;2934076.0000000000;S
33.050.071/0001-58;2010-12-31;6;AMPLA ENERGIA E SERVICOS S.A.;003050;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;PENÚLTIMO;2009-01-01;2009-12-31;4.01;Lucro Líquido do Período;360860.0000000000;S
33.050.071/0001-58;2010-12-31;6;AMPLA ENERGIA E SERVICOS S.A.;003050;DF Individual - Demonstração de Resultado Abrangente;REAL;MIL;ÚLTIMO;2010-01-01;2010-12-31;4.01;Lucro Líquido do Período;216092.0000000000;S
